,id,symbol,name,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,atl,atl_change_percentage,price_change_percentage_1y_in_currency,price_data,percentage_change,precio,cambio_en_%
0,bitcoin,btc,Bitcoin,26065.6349,506670672659.0,1,546620679270.0,6974223703.0,19465206.0,21000000.0,21000000.0,69045.0,-62.30113,67.81,38285.90763,21.87181178051062,"[29164.115145973017, 29191.82195842839, 29187.413828439425, 29198.381373319604, 29204.492957038772, 29173.887294928474, 29116.451630844298, 29137.522180620606, 29162.914613741832, 29156.573701077177, 29121.652138371293, 29162.8070455289, 29117.815957792893, 29136.209206376123, 29087.329509100844, 29107.14051186647, 29118.236803511252, 29018.645961486487, 29119.451140441506, 29141.530136691035, 29114.675651412424, 28924.424244339527, 28902.100010581013, 28898.88614314395, 28704.201699088244, 28428.916761811255, 28572.424559679486, 28558.58686481442, 28618.009441936665, 28608.591308528685, 28621.337629315996, 28648.977466531007, 28573.407434307606, 28547.64841744458, 28558.79506344729, 28506.60606197602, 28522.27907316993, 28512.254351668027, 28370.94259520804, 28321.657923021085, 28049.97312156724, 27915.335275572674, 27941.4978060196, 27849.65828383503, 27895.545109202114, 27633.92365640349, 26226.26269109041, 26519.482127617655, 26646.454475827253, 26668.805540459027, 26631.366314063856, 26568.670303404655, 26380.11236252996, 26262.983056912337, 26453.98698959314, 26497.26444185314, 26414.915885507602, 26542.127490244875, 26496.845153186758, 26434.437380805557, 26490.18506270768, 26335.058419139765, 26310.39847486635, 26145.131634532034, 26023.767243664788, 26024.669692416006, 26059.35306117442, 26200.12428098025, 26040.81931205392, 26140.163140334127, 26060.993584466465, 26065.719310346696, 26047.85226532431, 26108.298121224103, 26032.23882407677, 26016.610019349428, 25946.437619621214, 25981.180054160133, 25877.399862410202, 25847.295854807628, 25890.777813757057, 25936.44052251586, 25922.202690041122, 25908.612065616897, 25916.30897608802, 25917.49706440072, 25921.03956398793, 25991.167727076172, 26112.367656761788, 26151.759853112697, 26099.787933040978, 26117.068167445384, 26115.91295705558, 26066.81117232809, 26079.848473647606, 26048.878765836904, 26104.778630797897, 26178.061352790806, 26048.90225598771, 26085.30092945651, 26097.71506912193, 26104.790286374613, 26070.830102000964, 26061.314036466334, 26079.53268910184, 26104.061017929005, 26126.855946052798, 26142.296742431874, 26165.98150257639, 26174.95403308114, 26138.2490619584, 26102.203765231283, 26063.565339380435, 26031.129626270158, 26132.785558999676, 26137.096569204714, 26137.353501493682, 26217.58205703178, 26187.015225008436, 26219.852156860186, 26160.700419818215, 26128.43180897888, 26126.441143899236, 26091.929553721147, 26083.62701887554, 26045.598639575757, 26095.680485154793, 26065.38537666083, 26018.40565174539, 26048.052002684923, 26023.17285519898, 25950.48295482864, 26016.200892561395, 26014.58442109389, 26061.95525945884, 26112.90175021358, 25929.42052057213, 26034.33687463301, 26038.113628199, 26050.425887040667, 26086.511271350733, 26103.885323255752, 26206.036112249363, 26139.90184913791, 26119.005958595222, 26099.46003938718, 26059.48568718233, 26043.87082588859, 26044.535156820297, 26008.404699639617, 26030.394657841174, 26043.307711971585, 26096.771767495455, 26042.448375705673, 26049.558682586197, 26031.56907017938, 26039.37714674638, 26064.805190431987, 25995.675312153813, 26002.283421497814, 25974.892182016505, 25913.76387579222, 25807.68798160394, 25889.765891529518, 25826.03364121723, 25819.641528112177, 25670.789710355362, 25798.38138085542]","[0.0, 0.09500309649956651, 0.07988818570284897, 0.11749448654648505, 0.13845032110062255, 0.03350744195921981, -0.16343206330846125, -0.0911838580368614, -0.004116470618691055, -0.025858644632601797, -0.14560019184256684, -0.004485308186338633, -0.15875396166962902, -0.09568587785783574, -0.2632880733320509, -0.1953586927680695, -0.15731093582690053, -0.49879512461949843, -0.1531471306705435, -0.07744109213990828, -0.16952166836928473, -0.8218692747363769, -0.8984162011450008, -0.9094361392469305, -1.5769840592893085, -2.520900704451094, -2.0288309222892082, -2.076278598297223, -1.872526223761527, -1.904819791938859, -1.861114297280395, -1.7663408502662576, -2.025460771598194, -2.1137851275201793, -2.075564711961813, -2.254514085910078, -2.200773346252922, -2.23514682699022, -2.719686665599043, -2.8886774679610303, -3.820249710403499, -4.281905568366867, -4.192197616262105, -4.507103526230207, -4.349763503611963, -5.2468298177763, -10.073518226690533, -9.068106490179364, -8.632734638250811, -8.556095712228535, -8.684470004428997, -8.899446561562288, -9.545987490134683, -9.947608814942114, -9.29268089504883, -9.144288077219837, -9.426650685971607, -8.990458454180759, -9.145725764131598, -9.35971398928033, -9.168562357821287, -9.700471667572225, -9.785027444937615, -10.351706185256386, -10.767849072704847, -10.764754692002052, -10.645829881203518, -10.163143473262673, -10.709379723287645, -10.368742512856379, -10.640204737824975, -10.624000831563537, -10.685264631040939, -10.478003565182266, -10.738801113013361, -10.792390274382102, -11.033002408084718, -10.913875068321364, -11.26972399852373, -11.3729467688766, -11.223852723911437, -11.06728116831906, -11.116100864728407, -11.162701367970838, -11.13630965187522, -11.132235849852593, -11.120089074373613, -10.879628622420132, -10.46404965121191, -10.328978876207279, -10.50718390595561, -10.447932204616773, -10.451893272470265, -10.62025697725516, -10.575553747775157, -10.681744892802843, -10.490071445207395, -10.23879441648181, -10.681664348096835, -10.556857978054003, -10.514291489740252, -10.490031479733874, -10.60647658428675, -10.639105949131181, -10.576636532369113, -10.492532047441681, -10.414371170591146, -10.361426665668601, -10.280214669261483, -10.249449016129745, -10.375305641434592, -10.498900328078438, -10.631386520981783, -10.742604409636828, -10.394039290411687, -10.379257390863355, -10.378376403088883, -10.103283004449711, -10.208092740216944, -10.095499124098662, -10.298322822832203, -10.408967739291432, -10.415793473827454, -10.534129277966718, -10.562597602152282, -10.692992023890925, -10.521267816493015, -10.625145847224719, -10.786233281835012, -10.68457975731988, -10.769887154309012, -11.019131473934383, -10.793793117519925, -10.799335790285467, -10.636907277958423, -10.462218313456184, -11.091351852132341, -10.731607167489079, -10.718657165244581, -10.676440013172451, -10.552707871362383, -10.493134481879942, -10.142872564169346, -10.369638446763197, -10.44128776798587, -10.508308211123643, -10.64537512367961, -10.698916474807813, -10.69663856948347, -10.820525260369989, -10.74512452185455, -10.700847320006392, -10.517525949698156, -10.703793873541827, -10.67941354571451, -10.741097612989572, -10.71432472264841, -10.6271352311849, -10.864172692915396, -10.841514335852528, -10.935435373210286, -11.145036473460792, -11.508757072070924, -11.227322475085009, -11.445852164716579, -11.467769898455654, -11.978163637514006, -11.540668209103334]","[29164.115145973017, 29191.82195842839, 29187.413828439425, 29198.381373319604, 29204.492957038772, 29173.887294928474, 29116.451630844298, 29137.522180620606, 29162.914613741832, 29156.573701077177, 29121.652138371293, 29162.8070455289, 29117.815957792893, 29136.209206376123, 29087.329509100844, 29107.14051186647, 29118.236803511252, 29018.645961486487, 29119.451140441506, 29141.530136691035, 29114.675651412424, 28924.424244339527, 28902.100010581013, 28898.88614314395, 28704.201699088244, 28428.916761811255, 28572.424559679486, 28558.58686481442, 28618.009441936665, 28608.591308528685, 28621.337629315996, 28648.977466531007, 28573.407434307606, 28547.64841744458, 28558.79506344729, 28506.60606197602, 28522.27907316993, 28512.254351668027, 28370.94259520804, 28321.657923021085, 28049.97312156724, 27915.335275572674, 27941.4978060196, 27849.65828383503, 27895.545109202114, 27633.92365640349, 26226.26269109041, 26519.482127617655, 26646.454475827253, 26668.805540459027, 26631.366314063856, 26568.670303404655, 26380.11236252996, 26262.983056912337, 26453.98698959314, 26497.26444185314, 26414.915885507602, 26542.127490244875, 26496.845153186758, 26434.437380805557, 26490.18506270768, 26335.058419139765, 26310.39847486635, 26145.131634532034, 26023.767243664788, 26024.669692416006, 26059.35306117442, 26200.12428098025, 26040.81931205392, 26140.163140334127, 26060.993584466465, 26065.719310346696, 26047.85226532431, 26108.298121224103, 26032.23882407677, 26016.610019349428, 25946.437619621214, 25981.180054160133, 25877.399862410202, 25847.295854807628, 25890.777813757057, 25936.44052251586, 25922.202690041122, 25908.612065616897, 25916.30897608802, 25917.49706440072, 25921.03956398793, 25991.167727076172, 26112.367656761788, 26151.759853112697, 26099.787933040978, 26117.068167445384, 26115.91295705558, 26066.81117232809, 26079.848473647606, 26048.878765836904, 26104.778630797897, 26178.061352790806, 26048.90225598771, 26085.30092945651, 26097.71506912193, 26104.790286374613, 26070.830102000964, 26061.314036466334, 26079.53268910184, 26104.061017929005, 26126.855946052798, 26142.296742431874, 26165.98150257639, 26174.95403308114, 26138.2490619584, 26102.203765231283, 26063.565339380435, 26031.129626270158, 26132.785558999676, 26137.096569204714, 26137.353501493682, 26217.58205703178, 26187.015225008436, 26219.852156860186, 26160.700419818215, 26128.43180897888, 26126.441143899236, 26091.929553721147, 26083.62701887554, 26045.598639575757, 26095.680485154793, 26065.38537666083, 26018.40565174539, 26048.052002684923, 26023.17285519898, 25950.48295482864, 26016.200892561395, 26014.58442109389, 26061.95525945884, 26112.90175021358, 25929.42052057213, 26034.33687463301, 26038.113628199, 26050.425887040667, 26086.511271350733, 26103.885323255752, 26206.036112249363, 26139.90184913791, 26119.005958595222, 26099.46003938718, 26059.48568718233, 26043.87082588859, 26044.535156820297, 26008.404699639617, 26030.394657841174, 26043.307711971585, 26096.771767495455, 26042.448375705673, 26049.558682586197, 26031.56907017938, 26039.37714674638, 26064.805190431987, 25995.675312153813, 26002.283421497814, 25974.892182016505, 25913.76387579222, 25807.68798160394, 25889.765891529518, 25826.03364121723, 25819.641528112177, 25670.789710355362, 25798.38138085542]","[0.0, 0.09500309649956651, 0.07988818570284897, 0.11749448654648505, 0.13845032110062255, 0.03350744195921981, -0.16343206330846125, -0.0911838580368614, -0.004116470618691055, -0.025858644632601797, -0.14560019184256684, -0.004485308186338633, -0.15875396166962902, -0.09568587785783574, -0.2632880733320509, -0.1953586927680695, -0.15731093582690053, -0.49879512461949843, -0.1531471306705435, -0.07744109213990828, -0.16952166836928473, -0.8218692747363769, -0.8984162011450008, -0.9094361392469305, -1.5769840592893085, -2.520900704451094, -2.0288309222892082, -2.076278598297223, -1.872526223761527, -1.904819791938859, -1.861114297280395, -1.7663408502662576, -2.025460771598194, -2.1137851275201793, -2.075564711961813, -2.254514085910078, -2.200773346252922, -2.23514682699022, -2.719686665599043, -2.8886774679610303, -3.820249710403499, -4.281905568366867, -4.192197616262105, -4.507103526230207, -4.349763503611963, -5.2468298177763, -10.073518226690533, -9.068106490179364, -8.632734638250811, -8.556095712228535, -8.684470004428997, -8.899446561562288, -9.545987490134683, -9.947608814942114, -9.29268089504883, -9.144288077219837, -9.426650685971607, -8.990458454180759, -9.145725764131598, -9.35971398928033, -9.168562357821287, -9.700471667572225, -9.785027444937615, -10.351706185256386, -10.767849072704847, -10.764754692002052, -10.645829881203518, -10.163143473262673, -10.709379723287645, -10.368742512856379, -10.640204737824975, -10.624000831563537, -10.685264631040939, -10.478003565182266, -10.738801113013361, -10.792390274382102, -11.033002408084718, -10.913875068321364, -11.26972399852373, -11.3729467688766, -11.223852723911437, -11.06728116831906, -11.116100864728407, -11.162701367970838, -11.13630965187522, -11.132235849852593, -11.120089074373613, -10.879628622420132, -10.46404965121191, -10.328978876207279, -10.50718390595561, -10.447932204616773, -10.451893272470265, -10.62025697725516, -10.575553747775157, -10.681744892802843, -10.490071445207395, -10.23879441648181, -10.681664348096835, -10.556857978054003, -10.514291489740252, -10.490031479733874, -10.60647658428675, -10.639105949131181, -10.576636532369113, -10.492532047441681, -10.414371170591146, -10.361426665668601, -10.280214669261483, -10.249449016129745, -10.375305641434592, -10.498900328078438, -10.631386520981783, -10.742604409636828, -10.394039290411687, -10.379257390863355, -10.378376403088883, -10.103283004449711, -10.208092740216944, -10.095499124098662, -10.298322822832203, -10.408967739291432, -10.415793473827454, -10.534129277966718, -10.562597602152282, -10.692992023890925, -10.521267816493015, -10.625145847224719, -10.786233281835012, -10.68457975731988, -10.769887154309012, -11.019131473934383, -10.793793117519925, -10.799335790285467, -10.636907277958423, -10.462218313456184, -11.091351852132341, -10.731607167489079, -10.718657165244581, -10.676440013172451, -10.552707871362383, -10.493134481879942, -10.142872564169346, -10.369638446763197, -10.44128776798587, -10.508308211123643, -10.64537512367961, -10.698916474807813, -10.69663856948347, -10.820525260369989, -10.74512452185455, -10.700847320006392, -10.517525949698156, -10.703793873541827, -10.67941354571451, -10.741097612989572, -10.71432472264841, -10.6271352311849, -10.864172692915396, -10.841514335852528, -10.935435373210286, -11.145036473460792, -11.508757072070924, -11.227322475085009, -11.445852164716579, -11.467769898455654, -11.978163637514006, -11.540668209103334]"
1,ethereum,eth,Ethereum,1636.0522,196445974574.0,2,196445974574.0,9921574396.0,120211067.730788,120211067.730788,0.0,4878.26,-66.51082,0.432979,377213.86215,0.8472599193034407,"[1826.9131281594616, 1827.2814071434173, 1827.4507243967118, 1828.232500163557, 1827.9171997026347, 1824.6733229277731, 1820.3545200626238, 1822.2042891551291, 1825.786033943721, 1823.96391242131, 1822.5343160734892, 1824.2056513484072, 1822.4971038918754, 1823.6456878145266, 1821.5690537610535, 1823.3126099493463, 1820.7587775817783, 1819.8517619215681, 1823.1859320993744, 1822.0663808779925, 1820.2700266148356, 1805.5600684068334, 1809.6309103373012, 1811.5201698383985, 1805.7193072551881, 1787.88315880785, 1795.5353086945104, 1794.5414320130492, 1796.819285091271, 1796.4701145581453, 1799.5410780310056, 1800.4491336750577, 1796.9283841632077, 1794.3521268023585, 1791.091744788947, 1786.7075898862984, 1786.9899473662779, 1789.750821941331, 1785.106976473627, 1779.6155173029224, 1739.8378239449244, 1740.545196700057, 1738.228508842075, 1734.0183124144573, 1737.145836750421, 1717.4135369706237, 1597.3680448445746, 1667.9704558766039, 1683.0413812075824, 1687.1679004904051, 1689.041341679607, 1682.3799758533323, 1674.9403333144849, 1667.4655630796217, 1679.8938142581317, 1689.817521739639, 1688.845586460137, 1692.9723443628493, 1686.2738277200938, 1682.8524449918507, 1686.333006540353, 1679.4597673213489, 1674.495087529581, 1665.6329771451476, 1659.9482875565295, 1664.492320753622, 1668.7983464463011, 1669.0937957523156, 1658.98574198791, 1661.4513530439156, 1664.2947814490524, 1662.3262593301542, 1661.1961534376637, 1669.5274304970756, 1662.730175654501, 1660.255435270935, 1658.672527096437, 1661.656817901201, 1656.026726148742, 1655.4533134033456, 1659.6588331913392, 1662.0812146172605, 1661.9321671939601, 1661.5455580687396, 1660.9563615383986, 1660.287435554155, 1660.4196320790402, 1661.9539453913126, 1675.0652540199608, 1689.8968105834006, 1680.871460865742, 1679.4949041001196, 1677.826895537209, 1671.273872100979, 1671.8054390593147, 1665.4883405787195, 1669.233454808334, 1673.309454125163, 1665.0026955462606, 1668.475713677609, 1667.7036871760695, 1666.8599905267033, 1663.8554577646892, 1663.4534740110078, 1665.2516474032257, 1669.1930923063314, 1670.1949118412624, 1671.59375884426, 1673.5419170757016, 1675.8131621561442, 1675.0639813222508, 1670.9934434638071, 1669.5191830156155, 1667.1945288984243, 1676.0213701947503, 1677.9885530857377, 1678.103509597445, 1689.2626400089773, 1683.608314280272, 1683.9569558689138, 1685.2894186361896, 1682.1099648141649, 1681.5879759420384, 1678.5501853241428, 1676.9445330807862, 1675.4664748137345, 1678.827037253772, 1672.6977205310664, 1670.618026748646, 1672.3863535629907, 1670.7851552984994, 1666.8771368974162, 1671.2405961120178, 1671.8680665753443, 1672.0940774204996, 1675.4128641161074, 1656.8312231274617, 1660.2884688532006, 1664.140549690965, 1665.9744378266048, 1671.3727452355922, 1672.102594027828, 1674.2504447478548, 1668.4699220022524, 1666.8404654985097, 1667.412909915058, 1663.998250673124, 1664.6150110665583, 1663.321284352915, 1661.6988130344546, 1663.2054948611265, 1662.4751195676877, 1666.1314049798882, 1663.5088063559165, 1664.985056797528, 1662.644899088395, 1662.051462143776, 1665.1925956114683, 1656.6081405979344, 1656.9211096679662, 1653.502185647172, 1641.384385624163, 1624.9973508448782, 1635.9095252777743, 1625.0454257755696, 1627.798075533522, 1605.0313391103568, 1619.8424494494684]","[0.0, 0.02015853837158963, 0.029426480600740598, 0.07221865034297482, 0.05496000481339802, -0.12260053295172216, -0.3589994508083336, -0.257748380683895, -0.06169391408754211, -0.16143163529197965, -0.23968365098913502, -0.14819953775153596, -0.24172053939067922, -0.17885034020346927, -0.2925193494992311, -0.19708207000201852, -0.3368715503119498, -0.38651899365392983, -0.20401605323413352, -0.26529708538205105, -0.36362438050454277, -1.168805425036306, -0.9459791796215034, -0.8425665174660436, -1.160089145871176, -2.136388903775232, -1.7175321027203454, -1.771934069959066, -1.6472509066979497, -1.666363503117765, -1.4982677450039597, -1.44856337592063, -1.6412791355034082, -1.782296095814198, -1.9607600831356025, -2.200736184630117, -2.1852807436664863, -2.0341583650214456, -2.288349185379858, -2.5889359558212592, -4.766253133352978, -4.727533571692963, -4.854342439737829, -5.084796551798383, -4.9136048137919595, -5.993694472990852, -12.564641403948096, -8.700067333961622, -7.8751279814177035, -7.649254116961977, -7.54670730396221, -7.911331419011717, -8.31855617557924, -8.727703721767913, -8.04741679476822, -7.504221427208238, -7.557422384852089, -7.331535459026016, -7.698193103525182, -7.885469809544038, -7.694953824144735, -8.071175282793321, -8.342927656523843, -8.828014234962394, -9.139177885876936, -8.890450503767076, -8.654750971791115, -8.638578921710547, -9.191864877599928, -9.0569043795882, -8.901263240373144, -9.009014511550516, -9.0708732762105, -8.61484299589798, -8.986905287082156, -9.122365498376334, -9.209009365022183, -9.045657820892083, -9.35383294239505, -9.385219916223084, -9.155021790041221, -9.022427558351524, -9.030585988054774, -9.05174786593837, -9.083998799015557, -9.120613894387795, -9.113377834673324, -9.02939391181334, -8.311718373411724, -7.499881382652236, -7.993903215357073, -8.069251996008136, -8.16055401454423, -8.519247777002006, -8.49015132188641, -8.835931226974694, -8.630934384383302, -8.407825838388268, -8.862514047196047, -8.672410966878957, -8.71466948971947, -8.76085103148857, -8.92531056247027, -8.947314003547207, -8.848887134502291, -8.633143712313595, -8.578306975991039, -8.501738091492031, -8.395101481277061, -8.270780020916717, -8.311788037244686, -8.534597638626476, -8.615294439446826, -8.74253935773876, -8.25938330832011, -8.15170534264862, -8.145412951952236, -7.534594066284991, -7.844095686342964, -7.825012042831513, -7.75207684154922, -7.926111051113846, -7.9546832291819065, -8.120963200083205, -8.208852012014525, -8.289756694578207, -8.10580911720089, -8.441310385883583, -8.555146875991662, -8.458353723263794, -8.545998737129588, -8.759912488191212, -8.521069209474529, -8.486723270762125, -8.474352083447762, -8.292691190849585, -9.309797078493288, -9.120557334553087, -8.909705445736396, -8.809323653774156, -8.513835744372248, -8.473885908718536, -8.356318702762188, -8.672727986624857, -8.7619197756939, -8.730585805417766, -8.917494487023998, -8.883734786908663, -8.954549687393104, -9.043359127396142, -8.960887673036963, -9.00086632786083, -8.800731720700604, -8.944285269227231, -8.863479541858098, -8.991573082435503, -9.024056123663463, -8.852119460705831, -9.32200797818462, -9.304876946325042, -9.4920190697296, -10.155312788310354, -11.052292208223669, -10.454990986578299, -11.049660724003077, -10.898988548324663, -12.145174591450957, -11.334456768538756]","[1826.9131281594616, 1827.2814071434173, 1827.4507243967118, 1828.232500163557, 1827.9171997026347, 1824.6733229277731, 1820.3545200626238, 1822.2042891551291, 1825.786033943721, 1823.96391242131, 1822.5343160734892, 1824.2056513484072, 1822.4971038918754, 1823.6456878145266, 1821.5690537610535, 1823.3126099493463, 1820.7587775817783, 1819.8517619215681, 1823.1859320993744, 1822.0663808779925, 1820.2700266148356, 1805.5600684068334, 1809.6309103373012, 1811.5201698383985, 1805.7193072551881, 1787.88315880785, 1795.5353086945104, 1794.5414320130492, 1796.819285091271, 1796.4701145581453, 1799.5410780310056, 1800.4491336750577, 1796.9283841632077, 1794.3521268023585, 1791.091744788947, 1786.7075898862984, 1786.9899473662779, 1789.750821941331, 1785.106976473627, 1779.6155173029224, 1739.8378239449244, 1740.545196700057, 1738.228508842075, 1734.0183124144573, 1737.145836750421, 1717.4135369706237, 1597.3680448445746, 1667.9704558766039, 1683.0413812075824, 1687.1679004904051, 1689.041341679607, 1682.3799758533323, 1674.9403333144849, 1667.4655630796217, 1679.8938142581317, 1689.817521739639, 1688.845586460137, 1692.9723443628493, 1686.2738277200938, 1682.8524449918507, 1686.333006540353, 1679.4597673213489, 1674.495087529581, 1665.6329771451476, 1659.9482875565295, 1664.492320753622, 1668.7983464463011, 1669.0937957523156, 1658.98574198791, 1661.4513530439156, 1664.2947814490524, 1662.3262593301542, 1661.1961534376637, 1669.5274304970756, 1662.730175654501, 1660.255435270935, 1658.672527096437, 1661.656817901201, 1656.026726148742, 1655.4533134033456, 1659.6588331913392, 1662.0812146172605, 1661.9321671939601, 1661.5455580687396, 1660.9563615383986, 1660.287435554155, 1660.4196320790402, 1661.9539453913126, 1675.0652540199608, 1689.8968105834006, 1680.871460865742, 1679.4949041001196, 1677.826895537209, 1671.273872100979, 1671.8054390593147, 1665.4883405787195, 1669.233454808334, 1673.309454125163, 1665.0026955462606, 1668.475713677609, 1667.7036871760695, 1666.8599905267033, 1663.8554577646892, 1663.4534740110078, 1665.2516474032257, 1669.1930923063314, 1670.1949118412624, 1671.59375884426, 1673.5419170757016, 1675.8131621561442, 1675.0639813222508, 1670.9934434638071, 1669.5191830156155, 1667.1945288984243, 1676.0213701947503, 1677.9885530857377, 1678.103509597445, 1689.2626400089773, 1683.608314280272, 1683.9569558689138, 1685.2894186361896, 1682.1099648141649, 1681.5879759420384, 1678.5501853241428, 1676.9445330807862, 1675.4664748137345, 1678.827037253772, 1672.6977205310664, 1670.618026748646, 1672.3863535629907, 1670.7851552984994, 1666.8771368974162, 1671.2405961120178, 1671.8680665753443, 1672.0940774204996, 1675.4128641161074, 1656.8312231274617, 1660.2884688532006, 1664.140549690965, 1665.9744378266048, 1671.3727452355922, 1672.102594027828, 1674.2504447478548, 1668.4699220022524, 1666.8404654985097, 1667.412909915058, 1663.998250673124, 1664.6150110665583, 1663.321284352915, 1661.6988130344546, 1663.2054948611265, 1662.4751195676877, 1666.1314049798882, 1663.5088063559165, 1664.985056797528, 1662.644899088395, 1662.051462143776, 1665.1925956114683, 1656.6081405979344, 1656.9211096679662, 1653.502185647172, 1641.384385624163, 1624.9973508448782, 1635.9095252777743, 1625.0454257755696, 1627.798075533522, 1605.0313391103568, 1619.8424494494684]","[0.0, 0.02015853837158963, 0.029426480600740598, 0.07221865034297482, 0.05496000481339802, -0.12260053295172216, -0.3589994508083336, -0.257748380683895, -0.06169391408754211, -0.16143163529197965, -0.23968365098913502, -0.14819953775153596, -0.24172053939067922, -0.17885034020346927, -0.2925193494992311, -0.19708207000201852, -0.3368715503119498, -0.38651899365392983, -0.20401605323413352, -0.26529708538205105, -0.36362438050454277, -1.168805425036306, -0.9459791796215034, -0.8425665174660436, -1.160089145871176, -2.136388903775232, -1.7175321027203454, -1.771934069959066, -1.6472509066979497, -1.666363503117765, -1.4982677450039597, -1.44856337592063, -1.6412791355034082, -1.782296095814198, -1.9607600831356025, -2.200736184630117, -2.1852807436664863, -2.0341583650214456, -2.288349185379858, -2.5889359558212592, -4.766253133352978, -4.727533571692963, -4.854342439737829, -5.084796551798383, -4.9136048137919595, -5.993694472990852, -12.564641403948096, -8.700067333961622, -7.8751279814177035, -7.649254116961977, -7.54670730396221, -7.911331419011717, -8.31855617557924, -8.727703721767913, -8.04741679476822, -7.504221427208238, -7.557422384852089, -7.331535459026016, -7.698193103525182, -7.885469809544038, -7.694953824144735, -8.071175282793321, -8.342927656523843, -8.828014234962394, -9.139177885876936, -8.890450503767076, -8.654750971791115, -8.638578921710547, -9.191864877599928, -9.0569043795882, -8.901263240373144, -9.009014511550516, -9.0708732762105, -8.61484299589798, -8.986905287082156, -9.122365498376334, -9.209009365022183, -9.045657820892083, -9.35383294239505, -9.385219916223084, -9.155021790041221, -9.022427558351524, -9.030585988054774, -9.05174786593837, -9.083998799015557, -9.120613894387795, -9.113377834673324, -9.02939391181334, -8.311718373411724, -7.499881382652236, -7.993903215357073, -8.069251996008136, -8.16055401454423, -8.519247777002006, -8.49015132188641, -8.835931226974694, -8.630934384383302, -8.407825838388268, -8.862514047196047, -8.672410966878957, -8.71466948971947, -8.76085103148857, -8.92531056247027, -8.947314003547207, -8.848887134502291, -8.633143712313595, -8.578306975991039, -8.501738091492031, -8.395101481277061, -8.270780020916717, -8.311788037244686, -8.534597638626476, -8.615294439446826, -8.74253935773876, -8.25938330832011, -8.15170534264862, -8.145412951952236, -7.534594066284991, -7.844095686342964, -7.825012042831513, -7.75207684154922, -7.926111051113846, -7.9546832291819065, -8.120963200083205, -8.208852012014525, -8.289756694578207, -8.10580911720089, -8.441310385883583, -8.555146875991662, -8.458353723263794, -8.545998737129588, -8.759912488191212, -8.521069209474529, -8.486723270762125, -8.474352083447762, -8.292691190849585, -9.309797078493288, -9.120557334553087, -8.909705445736396, -8.809323653774156, -8.513835744372248, -8.473885908718536, -8.356318702762188, -8.672727986624857, -8.7619197756939, -8.730585805417766, -8.917494487023998, -8.883734786908663, -8.954549687393104, -9.043359127396142, -8.960887673036963, -9.00086632786083, -8.800731720700604, -8.944285269227231, -8.863479541858098, -8.991573082435503, -9.024056123663463, -8.852119460705831, -9.32200797818462, -9.304876946325042, -9.4920190697296, -10.155312788310354, -11.052292208223669, -10.454990986578299, -11.049660724003077, -10.898988548324663, -12.145174591450957, -11.334456768538756]"
